Name Wetland,ID,Area (km2),Type of wetland,Species richness,Species normalized,lat,lon,SatAreaFrac,SatAreaFrac_20,SatAreaFrac_40,SatAreaFrac_60
Anapodaris artificial pools 3,GR431KRI246,0.0394,Inland,7.0,177.6649746,35.0538,25.26435,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Anapodaris artificial pool 2,GR431KRI247,0.003,Inland,4.0,1333.333333,35.05851,25.26049,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Anapodaris artificial pool 1,GR431KRI248,0.0021,Inland,8.0,3809.52381,35.05875,25.25851,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Ini old dam,GR431KRI250,0.0057,Inland,8.0,1403.508772,35.09288,25.28865,0.39353764057159424,0.2179111242294311,0.2739560008049011,0.4337116181850433
Anapodaris artificial pool 5,GR431KRI273,0.0019,Inland,2.0,1052.631579,35.04873,25.27311,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Kastellos reservoir 1,GR431KRI274,0.0023,Inland,1.0,434.7826087,35.04617,25.26902,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Kastellos reservoir 2,GR431KRI275,0.0018,Inland,1.0,555.5555556,35.04723,25.26866,0.5743386149406433,0.4601938426494598,0.5096099376678467,0.6050471663475037
Viannos wastewater treatment swamp,GR431KRI276,0.0122,Inland,2.0,163.9344262,35.04636,25.39918,0.3908824026584625,0.2162714600563049,0.2715360224246979,0.4337245225906372
Reservoir,GR431KRI278,0.0035,Inland,1.0,285.7142857,35.1958,25.15102,0.2363709956407547,0.0064648590050637,0.073866493999958,0.2789243757724762
Reservoir,GR431KRI279,0.0022,Inland,1.0,454.5454545,35.17788,25.16673,0.5069590210914612,0.3631072342395782,0.4351514279842376,0.5400762557983398
Reservoir,GR431KRI286,0.001,Inland,1.0,1000.0,35.20194,25.07815,0.4568730294704437,0.3040701150894165,0.3608740568161011,0.4975090622901916
Reservoir,GR431KRI288,0.0028,Inland,1.0,357.1428571,35.11309,25.15863,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Reservoir,GR431KRI290,0.0014,Inland,1.0,714.2857143,35.20205,25.07885,0.4568730294704437,0.3040701150894165,0.3608740568161011,0.4975090622901916
Tefeli reservoir 1,GR431KRI291,0.0014,Inland,2.0,1428.571429,35.09625,25.16511,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Metaxochori artificial pools,GR431KRI292,0.0049,Inland,2.0,408.1632653,35.13396,25.13789,0.2218811959028244,0.0061389915645122,0.0607995614409446,0.2567611038684845
Reservoir,GR431KRI303,0.0015,Inland,1.0,666.6666667,35.19441,25.10905,0.2363709956407547,0.0064648590050637,0.073866493999958,0.2789243757724762
